date,time,code,open,high,low,close,volume,amount,adjustflag
2024-11-14,20241114132000000,sh.600000,9.6500,9.6800,9.6400,9.6600,1150200,11119520.0000,3
2024-11-14,20241114132500000,sh.600000,9.6600,9.6900,9.6600,9.6800,1043400,10098448.0000,3
2024-11-14,20241114133000000,sh.600000,9.6800,9.6900,9.6600,9.6700,1346800,13034992.0000,3
2024-11-14,20241114133500000,sh.600000,9.6800,9.7000,9.6600,9.6900,1817100,17606448.0000,3
2024-11-14,20241114134000000,sh.600000,9.6900,9.7000,9.6800,9.6900,1053400,10211488.0000,3
2024-11-14,20241114134500000,sh.600000,9.6900,9.7000,9.6900,9.6900,670800,6504928.0000,3
2024-11-14,20241114135000000,sh.600000,9.6900,9.7100,9.6900,9.7000,879300,8531936.0000,3
2024-11-14,20241114135500000,sh.600000,9.7000,9.7100,9.6900,9.6900,671200,6510592.0000,3
2024-11-14,20241114140000000,sh.600000,9.6900,9.7000,9.6800,9.7000,655300,6350944.0000,3
2024-11-14,20241114140500000,sh.600000,9.7000,9.7000,9.6600,9.6900,701100,6786208.0000,3
2024-11-14,20241114141000000,sh.600000,9.6900,9.7000,9.6700,9.7000,742100,7187904.0000,3
2024-11-14,20241114141500000,sh.600000,9.7000,9.7000,9.6800,9.6800,739400,7165888.0000,3
2024-11-14,20241114142000000,sh.600000,9.6800,9.7000,9.6700,9.6700,1398000,13535552.0000,3
2024-11-14,20241114142500000,sh.600000,9.6700,9.6900,9.6500,9.6500,1057700,10227200.0000,3
2024-11-14,20241114143000000,sh.600000,9.6500,9.6800,9.6500,9.6700,778700,7522688.0000,3
2024-11-14,20241114143500000,sh.600000,9.6700,9.6700,9.6400,9.6500,841400,8126368.0000,3
2024-11-14,20241114144000000,sh.600000,9.6500,9.6600,9.6400,9.6500,743100,7171744.0000,3
2024-11-14,20241114144500000,sh.600000,9.6600,9.6600,9.6400,9.6500,1067100,10297760.0000,3
2024-11-14,20241114145000000,sh.600000,9.6500,9.6600,9.6300,9.6400,932800,8997728.0000,3
2024-11-14,20241114145500000,sh.600000,9.6400,9.6500,9.6000,9.6100,3292600,31677152.0000,3
2024-11-14,20241114150000000,sh.600000,9.6100,9.6500,9.6100,9.6500,1346400,12971136.0000,3
2024-11-15,20241115093500000,sh.600000,9.6100,9.6400,9.5200,9.5600,4811500,46003776.0000,3
2024-11-15,20241115094000000,sh.600000,9.5600,9.6000,9.5400,9.5500,1702600,16291088.0000,3
2024-11-15,20241115094500000,sh.600000,9.5500,9.5500,9.5000,9.5500,2487900,23682420.0000,3
2024-11-15,20241115095000000,sh.600000,9.5400,9.5600,9.5100,9.5300,1537000,14653184.0000,3
2024-11-15,20241115095500000,sh.600000,9.5300,9.5500,9.5100,9.5200,1295200,12341960.0000,3
2024-11-15,20241115100000000,sh.600000,9.5200,9.5700,9.5100,9.5500,909400,8680352.0000,3
2024-11-15,20241115100500000,sh.600000,9.5500,9.5800,9.5300,9.5500,716000,6841808.0000,3
2024-11-15,20241115101000000,sh.600000,9.5600,9.5800,9.5400,9.5600,828700,7925280.0000,3
2024-11-15,20241115101500000,sh.600000,9.5600,9.5900,9.5500,9.5900,884200,8463088.0000,3
2024-11-15,20241115102000000,sh.600000,9.5900,9.6100,9.5800,9.6000,809200,7766736.0000,3
2024-11-15,20241115102500000,sh.600000,9.6200,9.6300,9.6100,9.6200,942000,9059664.0000,3
2024-11-15,20241115103000000,sh.600000,9.6400,9.6600,9.6300,9.6400,1120400,10803280.0000,3
2024-11-15,20241115103500000,sh.600000,9.6300,9.6400,9.6100,9.6300,918400,8844272.0000,3
2024-11-15,20241115104000000,sh.600000,9.6300,9.6300,9.6000,9.6100,617900,5940976.0000,3
2024-11-15,20241115104500000,sh.600000,9.6100,9.6500,9.6000,9.6300,942800,9072272.0000,3
2024-11-15,20241115105000000,sh.600000,9.6300,9.6600,9.6300,9.6600,1045200,10081792.0000,3
2024-11-15,20241115105500000,sh.600000,9.6500,9.6800,9.6500,9.6800,1229500,11888016.0000,3
2024-11-15,20241115110000000,sh.600000,9.6800,9.6800,9.6700,9.6800,747300,7230672.0000,3
2024-11-15,20241115110500000,sh.600000,9.6700,9.6800,9.6500,9.6700,490700,4741328.0000,3
2024-11-15,20241115111000000,sh.600000,9.6700,9.6700,9.6600,9.6700,436200,4216080.0000,3
2024-11-15,20241115111500000,sh.600000,9.6700,9.6800,9.6600,9.6700,675200,6528480.0000,3
2024-11-15,20241115112000000,sh.600000,9.6700,9.6800,9.6500,9.6600,739900,7152864.0000,3
2024-11-15,20241115112500000,sh.600000,9.6500,9.6600,9.6300,9.6300,668200,6443488.0000,3
2024-11-15,20241115113000000,sh.600000,9.6300,9.6600,9.6200,9.6200,541400,5218384.0000,3
2024-11-15,20241115130500000,sh.600000,9.6200,9.6300,9.5800,9.5900,661900,6355552.0000,3
2024-11-15,20241115131000000,sh.600000,9.5900,9.6300,9.5900,9.6300,877400,8435376.0000,3
2024-11-15,20241115131500000,sh.600000,9.6300,9.6400,9.6200,9.6200,355700,3425408.0000,3
2024-11-15,20241115132000000,sh.600000,9.6200,9.6400,9.6200,9.6400,534100,5144832.0000,3
2024-11-15,20241115132500000,sh.600000,9.6300,9.6600,9.6300,9.6600,580900,5604288.0000,3
2024-11-15,20241115133000000,sh.600000,9.6600,9.6800,9.6500,9.6500,748300,7231808.0000,3
2024-11-15,20241115133500000,sh.600000,9.6600,9.6700,9.6400,9.6600,565600,5461248.0000,3
2024-11-15,20241115134000000,sh.600000,9.6600,9.6800,9.6500,9.6600,681900,6591680.0000,3
2024-11-15,20241115134500000,sh.600000,9.6600,9.6800,9.6500,9.6600,676600,6540160.0000,3
2024-11-15,20241115135000000,sh.600000,9.6600,9.6800,9.6600,9.6800,697300,6742944.0000,3
2024-11-15,20241115135500000,sh.600000,9.6800,9.7000,9.6700,9.6800,1811100,17542048.0000,3
2024-11-15,20241115140000000,sh.600000,9.6800,9.7000,9.6800,9.6800,1119200,10843456.0000,3
2024-11-15,20241115140500000,sh.600000,9.6700,9.6800,9.6600,9.6600,935200,9044736.0000,3
2024-11-15,20241115141000000,sh.600000,9.6700,9.6800,9.6500,9.6500,712800,6888896.0000,3
2024-11-15,20241115141500000,sh.600000,9.6600,9.6600,9.6400,9.6500,972300,9386240.0000,3
2024-11-15,20241115142000000,sh.600000,9.6500,9.6500,9.6400,9.6500,674900,6509920.0000,3
2024-11-15,20241115142500000,sh.600000,9.6400,9.6500,9.6300,9.6500,652800,6295744.0000,3
2024-11-15,20241115143000000,sh.600000,9.6500,9.6500,9.6200,9.6200,767700,7399200.0000,3
2024-11-15,20241115143500000,sh.600000,9.6200,9.6400,9.6000,9.6300,1084400,10433728.0000,3
2024-11-15,20241115144000000,sh.600000,9.6300,9.6400,9.6100,9.6200,698300,6722560.0000,3
2024-11-15,20241115144500000,sh.600000,9.6200,9.6400,9.6100,9.6200,911400,8769504.0000,3
2024-11-15,20241115145000000,sh.600000,9.6200,9.6200,9.5800,9.5900,1412600,13564448.0000,3
2024-11-15,20241115145500000,sh.600000,9.5800,9.6000,9.5600,9.5700,1950200,18678432.0000,3
2024-11-15,20241115150000000,sh.600000,9.5600,9.5700,9.5400,9.5400,1863900,17791264.0000,3
2024-11-18,20241118093500000,sh.600000,9.6500,9.8400,9.6500,9.8400,8815100,86148312.0000,3
2024-11-18,20241118094000000,sh.600000,9.8400,9.9600,9.8300,9.9200,9063700,89737752.0000,3
2024-11-18,20241118094500000,sh.600000,9.9000,9.9500,9.9000,9.9200,6128500,60832704.0000,3
2024-11-18,20241118095000000,sh.600000,9.9200,9.9400,9.8300,9.8300,3433200,33925280.0000,3
2024-11-18,20241118095500000,sh.600000,9.8300,9.9800,9.8300,9.9700,7162800,71083328.0000,3
2024-11-18,20241118100000000,sh.600000,9.9800,10.0300,9.9700,9.9900,5587600,55883104.0000,3
2024-11-18,20241118100500000,sh.600000,9.9900,10.0000,9.9300,9.9600,2875800,28682080.0000,3
2024-11-18,20241118101000000,sh.600000,9.9500,10.0000,9.9500,9.9900,2129400,21263136.0000,3
2024-11-18,20241118101500000,sh.600000,9.9900,10.0300,9.9900,10.0300,3124000,31285600.0000,3
2024-11-18,20241118102000000,sh.600000,10.0200,10.0300,9.9900,10.0000,2808700,28122656.0000,3
2024-11-18,20241118102500000,sh.600000,10.0200,10.0300,10.0000,10.0100,2532900,25366272.0000,3
2024-11-18,20241118103000000,sh.600000,10.0100,10.0200,10.0000,10.0200,1199300,12007963.0000,3
2024-11-18,20241118103500000,sh.600000,10.0100,10.1000,10.0100,10.0300,8536500,85892735.0000,3
2024-11-18,20241118104000000,sh.600000,10.0300,10.0500,10.0100,10.0400,2285300,22929734.0000,3
2024-11-18,20241118104500000,sh.600000,10.0400,10.0500,10.0300,10.0300,926300,9301568.0000,3
2024-11-18,20241118105000000,sh.600000,10.0300,10.0400,9.9800,9.9800,1795000,17975298.0000,3
2024-11-18,20241118105500000,sh.600000,9.9800,10.0100,9.9700,9.9900,876800,8753598.0000,3
2024-11-18,20241118110000000,sh.600000,9.9900,10.0000,9.9600,9.9800,783800,7818808.0000,3
2024-11-18,20241118110500000,sh.600000,9.9800,9.9800,9.9300,9.9400,962600,9577025.0000,3
2024-11-18,20241118111000000,sh.600000,9.9300,9.9400,9.9200,9.9200,746200,7406528.0000,3
2024-11-18,20241118111500000,sh.600000,9.9300,9.9600,9.9300,9.9400,641500,6378764.0000,3
2024-11-18,20241118112000000,sh.600000,9.9400,9.9600,9.9100,9.9100,740700,7356415.0000,3
2024-11-18,20241118112500000,sh.600000,9.9100,9.9200,9.9000,9.9100,768000,7611573.0000,3
2024-11-18,20241118113000000,sh.600000,9.9100,9.9300,9.9100,9.9300,653100,6480199.0000,3
2024-11-18,20241118130500000,sh.600000,9.9300,9.9900,9.9300,9.9600,1817100,18095230.0000,3
2024-11-18,20241118131000000,sh.600000,9.9600,9.9800,9.9300,9.9700,924300,9205448.0000,3
2024-11-18,20241118131500000,sh.600000,9.9600,9.9700,9.9400,9.9700,696500,6935224.0000,3
2024-11-18,20241118132000000,sh.600000,9.9700,9.9700,9.9500,9.9600,667600,6650630.0000,3
2024-11-18,20241118132500000,sh.600000,9.9600,9.9700,9.9400,9.9600,463200,4612288.0000,3
2024-11-18,20241118133000000,sh.600000,9.9600,9.9600,9.9300,9.9400,752600,7490432.0000,3
2024-11-18,20241118133500000,sh.600000,9.9400,9.9400,9.9000,9.9000,943400,9353532.0000,3
2024-11-18,20241118134000000,sh.600000,9.9000,9.9100,9.8900,9.9000,1176900,11647804.0000,3
2024-11-18,20241118134500000,sh.600000,9.8900,9.9200,9.8900,9.9100,679700,6731138.0000,3
2024-11-18,20241118135000000,sh.600000,9.9100,9.9300,9.9000,9.9200,855900,8486341.0000,3
2024-11-18,20241118135500000,sh.600000,9.9200,9.9200,9.9000,9.9100,666800,6609344.0000,3
2024-11-18,20241118140000000,sh.600000,9.9100,9.9300,9.9000,9.9000,666700,6613494.0000,3
2024-11-18,20241118140500000,sh.600000,9.9000,9.9100,9.8700,9.8900,1279200,12651400.0000,3
2024-11-18,20241118141000000,sh.600000,9.8800,9.8900,9.8500,9.8500,999700,9868667.0000,3
2024-11-18,20241118141500000,sh.600000,9.8600,9.8700,9.8400,9.8600,1371100,13510980.0000,3
2024-11-18,20241118142000000,sh.600000,9.8500,9.8700,9.8300,9.8600,1069100,10527557.0000,3
2024-11-18,20241118142500000,sh.600000,9.8600,9.8800,9.8400,9.8800,828200,8168631.0000,3
2024-11-18,20241118143000000,sh.600000,9.8800,9.8900,9.8600,9.8600,956200,9443456.0000,3
2024-11-18,20241118143500000,sh.600000,9.8600,9.8700,9.8300,9.8400,1275500,12563652.0000,3
2024-11-18,20241118144000000,sh.600000,9.8400,9.8500,9.8200,9.8300,1839100,18082752.0000,3
2024-11-18,20241118144500000,sh.600000,9.8300,9.8300,9.8000,9.8100,1387000,13610880.0000,3
2024-11-18,20241118145000000,sh.600000,9.8100,9.8300,9.7800,9.8200,2231500,21885184.0000,3
2024-11-18,20241118145500000,sh.600000,9.8100,9.8300,9.8000,9.8200,1246400,12236224.0000,3
2024-11-18,20241118150000000,sh.600000,9.8200,9.8400,9.8100,9.8300,1386500,13625152.0000,3
2024-11-19,20241119093500000,sh.600000,9.8500,9.8800,9.6900,9.8700,7384000,72200880.0000,3
2024-11-19,20241119094000000,sh.600000,9.8800,9.9100,9.8500,9.9000,4118300,40701736.0000,3
2024-11-19,20241119094500000,sh.600000,9.9100,10.0200,9.9100,9.9800,4477500,44620968.0000,3
2024-11-19,20241119095000000,sh.600000,9.9800,10.0000,9.9400,10.0000,3379800,33716736.0000,3
2024-11-19,20241119095500000,sh.600000,9.9900,10.0200,9.9700,10.0200,4326300,43258736.0000,3
2024-11-19,20241119100000000,sh.600000,10.0200,10.0500,9.9600,9.9600,3727300,37359952.0000,3
2024-11-19,20241119100500000,sh.600000,9.9500,9.9600,9.9000,9.9000,2508400,24908480.0000,3
2024-11-19,20241119101000000,sh.600000,9.9000,9.9100,9.8200,9.8400,2337000,23070528.0000,3
2024-11-19,20241119101500000,sh.600000,9.8300,9.8500,9.8000,9.8000,2897600,28454112.0000,3
2024-11-19,20241119102000000,sh.600000,9.8100,9.8100,9.7800,9.8100,2044000,20021728.0000,3
2024-11-19,20241119102500000,sh.600000,9.8100,9.8500,9.7800,9.8400,1584400,15534016.0000,3
2024-11-19,20241119103000000,sh.600000,9.8400,9.8800,9.8300,9.8700,1240400,12228576.0000,3
2024-11-19,20241119103500000,sh.600000,9.8600,9.8900,9.8600,9.8600,876600,8653216.0000,3
2024-11-19,20241119104000000,sh.600000,9.8700,9.8900,9.8400,9.8400,1012500,9989120.0000,3
2024-11-19,20241119104500000,sh.600000,9.8400,9.8700,9.8400,9.8500,784000,7725120.0000,3
2024-11-19,20241119105000000,sh.600000,9.8400,9.8700,9.8200,9.8300,1602700,15765728.0000,3
2024-11-19,20241119105500000,sh.600000,9.8300,9.8500,9.8200,9.8300,978700,9619040.0000,3
2024-11-19,20241119110000000,sh.600000,9.8400,9.8700,9.8300,9.8700,473000,4659712.0000,3
2024-11-19,20241119110500000,sh.600000,9.8600,9.8700,9.8300,9.8300,565900,5571968.0000,3
2024-11-19,20241119111000000,sh.600000,9.8400,9.8700,9.8300,9.8500,844700,8317120.0000,3
2024-11-19,20241119111500000,sh.600000,9.8500,9.8600,9.8300,9.8300,331800,3267104.0000,3
2024-11-19,20241119112000000,sh.600000,9.8300,9.8500,9.8200,9.8500,499600,4910304.0000,3
2024-11-19,20241119112500000,sh.600000,9.8400,9.8500,9.8300,9.8400,344800,3392960.0000,3
2024-11-19,20241119113000000,sh.600000,9.8400,9.8400,9.8300,9.8300,281900,2772128.0000,3
2024-11-19,20241119130500000,sh.600000,9.8300,9.8300,9.8000,9.8200,778200,7638432.0000,3
2024-11-19,20241119131000000,sh.600000,9.8000,9.8100,9.7800,9.7900,615700,6030368.0000,3
2024-11-19,20241119131500000,sh.600000,9.7900,9.8200,9.7900,9.8100,514800,5045600.0000,3
2024-11-19,20241119132000000,sh.600000,9.8100,9.8300,9.8000,9.8100,580300,5694368.0000,3
2024-11-19,20241119132500000,sh.600000,9.8100,9.8200,9.8000,9.8100,402300,3946720.0000,3
2024-11-19,20241119133000000,sh.600000,9.8100,9.8200,9.8000,9.8100,466800,4578048.0000,3
2024-11-19,20241119133500000,sh.600000,9.8000,9.8200,9.7900,9.8000,514600,5045024.0000,3
2024-11-19,20241119134000000,sh.600000,9.8000,9.8100,9.7800,9.8000,780100,7640992.0000,3
2024-11-19,20241119134500000,sh.600000,9.7900,9.8100,9.7800,9.7800,429100,4199680.0000,3
2024-11-19,20241119135000000,sh.600000,9.7900,9.8000,9.7800,9.7900,619600,6064160.0000,3
2024-11-19,20241119135500000,sh.600000,9.7900,9.7900,9.7600,9.7900,957600,9359296.0000,3
2024-11-19,20241119140000000,sh.600000,9.7800,9.8000,9.7700,9.8000,400700,3921027.0000,3
2024-11-19,20241119140500000,sh.600000,9.7900,9.8000,9.7600,9.7700,1095800,10711876.0000,3
2024-11-19,20241119141000000,sh.600000,9.7700,9.7800,9.7700,9.7800,811400,7931323.0000,3
2024-11-19,20241119141500000,sh.600000,9.7700,9.7900,9.7500,9.7600,1571900,15347255.0000,3
2024-11-19,20241119142000000,sh.600000,9.7600,9.7600,9.7300,9.7600,1111400,10833991.0000,3
2024-11-19,20241119142500000,sh.600000,9.7600,9.7800,9.7500,9.7800,1353000,13208574.0000,3
2024-11-19,20241119143000000,sh.600000,9.7700,9.7800,9.7600,9.7700,1481500,14467522.0000,3
2024-11-19,20241119143500000,sh.600000,9.7800,9.7800,9.7500,9.7700,2542400,24822272.0000,3
2024-11-19,20241119144000000,sh.600000,9.7700,9.8000,9.7600,9.7800,1657400,16209468.0000,3
2024-11-19,20241119144500000,sh.600000,9.7800,9.7900,9.7600,9.7700,1799600,17585219.0000,3
2024-11-19,20241119145000000,sh.600000,9.7700,9.8000,9.7600,9.8000,1183500,11565121.0000,3
2024-11-19,20241119145500000,sh.600000,9.8000,9.8200,9.7800,9.8000,1811500,17749688.0000,3
2024-11-19,20241119150000000,sh.600000,9.7900,9.8100,9.7900,9.7900,1904000,18645760.0000,3
2024-11-20,20241120093500000,sh.600000,9.7700,9.8400,9.7500,9.8200,3072400,30088562.0000,3
2024-11-20,20241120094000000,sh.600000,9.8200,9.8300,9.7700,9.7700,2492000,24420930.0000,3
2024-11-20,20241120094500000,sh.600000,9.7800,9.7800,9.7200,9.7400,2102300,20475108.0000,3
2024-11-20,20241120095000000,sh.600000,9.7400,9.7800,9.7300,9.7600,1669200,16273592.0000,3
2024-11-20,20241120095500000,sh.600000,9.7600,9.7800,9.7400,9.7400,1060800,10354000.0000,3
2024-11-20,20241120100000000,sh.600000,9.7400,9.7500,9.7200,9.7200,1260300,12259272.0000,3
2024-11-20,20241120100500000,sh.600000,9.7100,9.7200,9.6900,9.6900,2592300,25157656.0000,3
2024-11-20,20241120101000000,sh.600000,9.6900,9.7300,9.6900,9.7200,1555700,15100880.0000,3
2024-11-20,20241120101500000,sh.600000,9.7200,9.7300,9.7000,9.7100,1063900,10337360.0000,3
2024-11-20,20241120102000000,sh.600000,9.7000,9.7100,9.7000,9.7100,773300,7505104.0000,3
2024-11-20,20241120102500000,sh.600000,9.7200,9.7200,9.7000,9.7100,530400,5149808.0000,3
2024-11-20,20241120103000000,sh.600000,9.7200,9.7600,9.7100,9.7500,1167600,11373024.0000,3
2024-11-20,20241120103500000,sh.600000,9.7500,9.7700,9.7100,9.7200,1087600,10600928.0000,3
2024-11-20,20241120104000000,sh.600000,9.7200,9.7300,9.7100,9.7200,528600,5138528.0000,3
2024-11-20,20241120104500000,sh.600000,9.7200,9.7200,9.7000,9.7200,645800,6270912.0000,3
2024-11-20,20241120105000000,sh.600000,9.7100,9.7400,9.7100,9.7300,1077600,10473744.0000,3
2024-11-20,20241120105500000,sh.600000,9.7300,9.7600,9.7300,9.7500,755100,7357296.0000,3
2024-11-20,20241120110000000,sh.600000,9.7500,9.7600,9.7400,9.7500,604200,5893744.0000,3
2024-11-20,20241120110500000,sh.600000,9.7400,9.7600,9.7400,9.7600,489200,4767936.0000,3
2024-11-20,20241120111000000,sh.600000,9.7500,9.7600,9.7200,9.7300,471100,4589552.0000,3
2024-11-20,20241120111500000,sh.600000,9.7300,9.7400,9.7200,9.7300,296100,2881120.0000,3
2024-11-20,20241120112000000,sh.600000,9.7300,9.7400,9.7200,9.7300,366200,3561312.0000,3
2024-11-20,20241120112500000,sh.600000,9.7300,9.7300,9.7100,9.7200,309500,3008544.0000,3
2024-11-20,20241120113000000,sh.600000,9.7200,9.7400,9.7200,9.7300,482100,4690416.0000,3
2024-11-20,20241120130500000,sh.600000,9.7300,9.7300,9.7000,9.7200,2454700,23838400.0000,3
2024-11-20,20241120131000000,sh.600000,9.7200,9.7200,9.6900,9.7000,901600,8746976.0000,3
2024-11-20,20241120131500000,sh.600000,9.6900,9.7300,9.6900,9.7300,774300,7519680.0000,3
2024-11-20,20241120132000000,sh.600000,9.7300,9.7400,9.7200,9.7300,605600,5891840.0000,3
2024-11-20,20241120132500000,sh.600000,9.7300,9.7400,9.7200,9.7300,589400,5736928.0000,3
2024-11-20,20241120133000000,sh.600000,9.7300,9.7400,9.7200,9.7200,397800,3871264.0000,3
2024-11-20,20241120133500000,sh.600000,9.7200,9.7400,9.7100,9.7200,737800,7173632.0000,3
2024-11-20,20241120134000000,sh.600000,9.7100,9.7200,9.7000,9.7000,743300,7217824.0000,3
2024-11-20,20241120134500000,sh.600000,9.7000,9.7200,9.7000,9.7000,1323300,12839968.0000,3
2024-11-20,20241120135000000,sh.600000,9.7000,9.7200,9.7000,9.7100,589700,5724384.0000,3
2024-11-20,20241120135500000,sh.600000,9.7100,9.7100,9.7000,9.7100,333000,3231232.0000,3
2024-11-20,20241120140000000,sh.600000,9.7100,9.7100,9.7000,9.7100,321100,3116512.0000,3
2024-11-20,20241120140500000,sh.600000,9.7000,9.7100,9.6900,9.7100,1195200,11592608.0000,3
2024-11-20,20241120141000000,sh.600000,9.7100,9.7200,9.7000,9.7100,412100,4000512.0000,3
2024-11-20,20241120141500000,sh.600000,9.7100,9.7100,9.6900,9.7000,960800,9318560.0000,3
2024-11-20,20241120142000000,sh.600000,9.7000,9.7100,9.6900,9.7000,407000,3947168.0000,3
2024-11-20,20241120142500000,sh.600000,9.6900,9.7100,9.6900,9.7000,320300,3107008.0000,3
2024-11-20,20241120143000000,sh.600000,9.7000,9.7200,9.7000,9.7200,573800,5571968.0000,3
2024-11-20,20241120143500000,sh.600000,9.7200,9.7300,9.7100,9.7100,639000,6209824.0000,3
2024-11-20,20241120144000000,sh.600000,9.7200,9.7200,9.7100,9.7100,594300,5773504.0000,3
2024-11-20,20241120144500000,sh.600000,9.7200,9.7200,9.7000,9.7200,732500,7113920.0000,3
2024-11-20,20241120145000000,sh.600000,9.7100,9.7300,9.7100,9.7200,787600,7654976.0000,3
2024-11-20,20241120145500000,sh.600000,9.7200,9.7300,9.7100,9.7200,1116900,10852448.0000,3
2024-11-20,20241120150000000,sh.600000,9.7100,9.7300,9.7100,9.7100,1509600,14663680.0000,3
2024-11-21,20241121093500000,sh.600000,9.7100,9.7600,9.6900,9.7400,2810000,27341524.0000,3
2024-11-21,20241121094000000,sh.600000,9.7500,9.7500,9.7300,9.7400,903900,8807620.0000,3
2024-11-21,20241121094500000,sh.600000,9.7500,9.7500,9.7000,9.7200,1354200,13161740.0000,3
2024-11-21,20241121095000000,sh.600000,9.7200,9.7400,9.7000,9.7400,1012900,9846708.0000,3
2024-11-21,20241121095500000,sh.600000,9.7200,9.7400,9.7100,9.7100,516900,5026256.0000,3
2024-11-21,20241121100000000,sh.600000,9.7100,9.7300,9.7000,9.7100,600900,5837272.0000,3
2024-11-21,20241121100500000,sh.600000,9.7100,9.7200,9.7000,9.7000,687400,6671560.0000,3
2024-11-21,20241121101000000,sh.600000,9.7000,9.7100,9.6900,9.7000,458800,4449168.0000,3
2024-11-21,20241121101500000,sh.600000,9.7000,9.7100,9.6800,9.7000,972600,9428720.0000,3
2024-11-21,20241121102000000,sh.600000,9.7100,9.7200,9.6900,9.7100,629500,6109512.0000,3
2024-11-21,20241121102500000,sh.600000,9.7100,9.7100,9.6800,9.6800,605500,5872152.0000,3
2024-11-21,20241121103000000,sh.600000,9.6800,9.7200,9.6800,9.7000,769700,7462720.0000,3
2024-11-21,20241121103500000,sh.600000,9.6900,9.7200,9.6900,9.7200,1033600,10023976.0000,3
2024-11-21,20241121104000000,sh.600000,9.7200,9.7300,9.7100,9.7100,342200,3325880.0000,3
2024-11-21,20241121104500000,sh.600000,9.7100,9.7200,9.7000,9.7100,467400,4539160.0000,3
2024-11-21,20241121105000000,sh.600000,9.7100,9.7100,9.6900,9.7000,293600,2849376.0000,3
2024-11-21,20241121105500000,sh.600000,9.7000,9.7100,9.6900,9.6900,281800,2733392.0000,3
2024-11-21,20241121110000000,sh.600000,9.6900,9.7100,9.6900,9.6900,275200,2669336.0000,3
2024-11-21,20241121110500000,sh.600000,9.6900,9.7100,9.6900,9.7000,306500,2971696.0000,3
2024-11-21,20241121111000000,sh.600000,9.7000,9.7100,9.6900,9.7000,244300,2369968.0000,3
2024-11-21,20241121111500000,sh.600000,9.7100,9.7100,9.7000,9.7000,208800,2026496.0000,3
2024-11-21,20241121112000000,sh.600000,9.7100,9.7200,9.7000,9.7100,244800,2377760.0000,3
2024-11-21,20241121112500000,sh.600000,9.7100,9.7200,9.7000,9.7000,182400,1770896.0000,3
2024-11-21,20241121113000000,sh.600000,9.7000,9.7100,9.6900,9.7100,276000,2676848.0000,3
2024-11-21,20241121130500000,sh.600000,9.7000,9.7100,9.6900,9.6900,545300,5289328.0000,3
2024-11-21,20241121131000000,sh.600000,9.6900,9.7000,9.6800,9.6900,441600,4277552.0000,3
2024-11-21,20241121131500000,sh.600000,9.6900,9.7100,9.6800,9.7100,570300,5529632.0000,3
2024-11-21,20241121132000000,sh.600000,9.7100,9.7100,9.6900,9.6900,350700,3400320.0000,3
2024-11-21,20241121132500000,sh.600000,9.7000,9.7000,9.6900,9.7000,191600,1857520.0000,3
2024-11-21,20241121133000000,sh.600000,9.7000,9.7200,9.6900,9.7100,974400,9464064.0000,3
2024-11-21,20241121133500000,sh.600000,9.7100,9.7100,9.6900,9.7000,396100,3841792.0000,3
2024-11-21,20241121134000000,sh.600000,9.7000,9.7100,9.6900,9.7100,407100,3946592.0000,3
2024-11-21,20241121134500000,sh.600000,9.7100,9.7100,9.7000,9.7000,203600,1975616.0000,3
2024-11-21,20241121135000000,sh.600000,9.7000,9.7100,9.6900,9.7000,386900,3752352.0000,3
2024-11-21,20241121135500000,sh.600000,9.7000,9.7100,9.6900,9.7000,539000,5226016.0000,3
2024-11-21,20241121140000000,sh.600000,9.6900,9.7000,9.6800,9.6900,666100,6455232.0000,3
2024-11-21,20241121140500000,sh.600000,9.6900,9.7000,9.6800,9.7000,675800,6551856.0000,3
2024-11-21,20241121141000000,sh.600000,9.7000,9.7200,9.7000,9.7100,583100,5659584.0000,3
2024-11-21,20241121141500000,sh.600000,9.7100,9.7200,9.7000,9.7000,337400,3276304.0000,3
2024-11-21,20241121142000000,sh.600000,9.7000,9.7100,9.6900,9.7100,649500,6299776.0000,3
2024-11-21,20241121142500000,sh.600000,9.7000,9.7100,9.6900,9.7000,416000,4034544.0000,3
2024-11-21,20241121143000000,sh.600000,9.7000,9.7100,9.6900,9.7000,487300,4725488.0000,3
2024-11-21,20241121143500000,sh.600000,9.7000,9.7100,9.6900,9.7000,629700,6106048.0000,3
2024-11-21,20241121144000000,sh.600000,9.6900,9.7100,9.6900,9.7000,717900,6964144.0000,3
2024-11-21,20241121144500000,sh.600000,9.6900,9.7100,9.6900,9.7000,817000,7928576.0000,3
2024-11-21,20241121145000000,sh.600000,9.7000,9.7200,9.7000,9.7000,903200,8765472.0000,3
2024-11-21,20241121145500000,sh.600000,9.7000,9.7100,9.6900,9.7000,853400,8279424.0000,3
2024-11-21,20241121150000000,sh.600000,9.7000,9.7200,9.6900,9.7200,1434700,13931968.0000,3
2024-11-22,20241122093500000,sh.600000,9.7200,9.7500,9.6800,9.7200,1786300,17366660.0000,3
2024-11-22,20241122094000000,sh.600000,9.7100,9.7200,9.6700,9.6800,1015200,9841348.0000,3
2024-11-22,20241122094500000,sh.600000,9.6800,9.6900,9.6400,9.6500,1737100,16778692.0000,3
2024-11-22,20241122095000000,sh.600000,9.6600,9.6600,9.6400,9.6600,497000,4795780.0000,3
2024-11-22,20241122095500000,sh.600000,9.6600,9.6800,9.6400,9.6800,726700,7019012.0000,3
